rank,name,items,owners,link,Unnamed: 5,scan,contract address,Time,text plagiarism,image plagiarism,manual label,Creation Time >= 3,trading volume >= 1500,Official website verification,counterfeit_sure
118,Baby Bored Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0xd6af7e9958453e593837e7ea55e5ec8500707c9b,,Polygon,0xd6af7e9958453e593837e7ea55e5ec8500707c9b,2021/12/18 17:10,1,,,,,,
119,BoredApeYachtClub,,,https://rarible.com/collection/polygon/0xdb04806f376680126cfb9d025b5ab96e2d68bdfd,,Polygon,0xdb04806f376680126cfb9d025b5ab96e2d68bdfd,,1,,,,,,
120,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0xdc5f443161359f8b76465d61f48256e3abd0d953,,Polygon,0xdc5f443161359f8b76465d61f48256e3abd0d953,,1,,,,,,
121,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0xe6e7d92f3764d4e4554c4391ff52a4982ca1a8e5,,Polygon,0xe6e7d92f3764d4e4554c4391ff52a4982ca1a8e5,,1,,,,,,
122,Boreed Ape Yacht Club Cybttopunks 21,,,https://rarible.com/collection/polygon/0xe6ecce37c7f857246f07c1c7e8ad51e47dc64c0a,,Polygon,0xe6ecce37c7f857246f07c1c7e8ad51e47dc64c0a,,1,,,,,,
123,Bored Ape yacht club,,,https://rarible.com/collection/polygon/0xeac20ed1efa4acba199ad8a3fa58427ffcc80988,,Polygon,0xeac20ed1efa4acba199ad8a3fa58427ffcc80988,,1,,,,,,
124,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0xfd6f83a1513932080f51c09a4c50aad9b656c721,,Polygon,0xfd6f83a1513932080f51c09a4c50aad9b656c721,,1,,,,,,
127,bored ape broke yacht club,,,https://rarible.com/collection/polygon/0x84f8655e01d00add8e336f8f14062b57653c94ca,,Polygon,0x84f8655e01d00add8e336f8f14062b57653c94ca,,1,,,,,,
128,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0x904699a6bbd45ed1d3c344664a9f5667beca0225,,Polygon,0x904699a6bbd45ed1d3c344664a9f5667beca0225,,1,,,,,,
129,Bored Ape Yacht Club   ELEMENTALS,,,https://rarible.com/collection/polygon/0x9108aa75a204378e537e3127d25fd9255aafa9aa,,Polygon,0x9108aa75a204378e537e3127d25fd9255aafa9aa,,1,,,,,,
130,Bored  Ape Pepe Yacht Club,,,https://rarible.com/collection/polygon/0x985a6b09be167be702c3bdeccc6f784664a3a904,,Polygon,0x985a6b09be167be702c3bdeccc6f784664a3a904,,1,,,,,,
131,Boreed Ape Yacht Club Cybttopunks 21,,,https://rarible.com/collection/polygon/0x99a2357e05a9cc1f827e44ccb13c91a973a8e487,,Polygon,0x99a2357e05a9cc1f827e44ccb13c91a973a8e487,,1,,,,,,
132,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0x9db868e7c2fe67f5b4372162e48f89c928b32b21,,Polygon,0x9db868e7c2fe67f5b4372162e48f89c928b32b21,,1,,,,,,
133,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0x9ee0425efdc5562ef8c44059c7aee6e001ed0e2e,,Polygon,0x9ee0425efdc5562ef8c44059c7aee6e001ed0e2e,,1,,,,,,
134,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0xa17c37d0a035dacc80ccf96d559fdc9a660ac539,,Polygon,0xa17c37d0a035dacc80ccf96d559fdc9a660ac539,,1,,,,,,
135,BoredApeYachtClub,,,https://rarible.com/collection/polygon/0xa1fabe1f52ef3d2b10be63f27271255433c9d823,,Polygon,0xa1fabe1f52ef3d2b10be63f27271255433c9d823,,1,,,,,,
136,Bored Ape Yacht Club ART,20,1,https://rarible.com/collection/polygon/0xa2a412509493c19c5ac0e6e1e9a36eedc72ec259,,Polygon,0xa2a412509493c19c5ac0e6e1e9a36eedc72ec259,2021/10/6 15:47,1,,,,,,
137,Bored Ape Yacht Club   ELEMENTALS,,,https://rarible.com/collection/polygon/0xad86ed5ca3a90d629da5c5d589224f1cb8c0bb61,,Polygon,0xad86ed5ca3a90d629da5c5d589224f1cb8c0bb61,,1,,,,,,
138,Bored Ape Yacht Club #8585 (PENDING),2,,https://rarible.com/collection/polygon/0xb10e8bfdeb990810be243cc7ab3d2a2649720f97,,Polygon,0xb10e8bfdeb990810be243cc7ab3d2a2649720f97,2024/3/19 5:01,1,,,,,,
139,Bored Originalss Ape Yacht Club,,,https://rarible.com/collection/polygon/0xb17e329eb113bc59629cafb95a26b1577ea90d23,,Polygon,0xb17e329eb113bc59629cafb95a26b1577ea90d23,,1,,,,,,
141,Baby Bored Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0xbefa8fd01fbe44b9c07895384ad3a7fc9bb2d0f4,,Polygon,0xbefa8fd01fbe44b9c07895384ad3a7fc9bb2d0f4,2021/12/18 17:00,1,,,,,,
142,Bored Ape Yacht Club   ELEMENTALS,,,https://rarible.com/collection/polygon/0xc52dc4bd94dfeb68f29eaf6712e70565e6f07778,,Polygon,0xc52dc4bd94dfeb68f29eaf6712e70565e6f07778,,1,,,,,,
143,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0xcc22a395856645539323daa8d4f9f6c6ca0d8a46,,Polygon,0xcc22a395856645539323daa8d4f9f6c6ca0d8a46,,1,,,,,,
144,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0xcddc031591cb8f8c6ef262974a64345822b70821,,Polygon,0xcddc031591cb8f8c6ef262974a64345822b70821,,1,,,,,,
145,BOOM PASS NFT,,,https://rarible.com/BoomPass,,Polygon,0xcfc32b0bb395d2c0b895c165d821d2608a8619a9,,,,,,,,
146,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0xd3d919187c8d6a1084f50d50abdbbbaa88ecac00,,Polygon,0xd3d919187c8d6a1084f50d50abdbbbaa88ecac00,,1,,,,,,
153,Bored Ape Broke Yacht Club,,,https://rarible.com/collection/polygon/0x15f4389c44ff7ce471499cdc56a59140574ef92f,,Polygon,0x15f4389c44ff7ce471499cdc56a59140574ef92f,,1,,,,,,
154,Bored Ape Yacht Club ELEMENTALS,,,https://rarible.com/collection/polygon/0x1703f9b67e8d3e8a0dfc6430d06fd239d1e9d3b0,,Polygon,0x1703f9b67e8d3e8a0dfc6430d06fd239d1e9d3b0,,1,,,,,,
155,Bored Aps Yacht Club Spesial,,,https://rarible.com/collection/polygon/0x171fb80e2ecde62035689e33fbc7acaf1d351379,,Polygon,0x171fb80e2ecde62035689e33fbc7acaf1d351379,,1,,,,,,
156,PPMan's Birthday x Bored Ape Yacht Club party,,,https://rarible.com/collection/polygon/0x1d042411506e023460341be1fed7e9476d393fef,,Polygon,0x1d042411506e023460341be1fed7e9476d393fef,,1,,,,,,
157,Bored Q Ape Yacht Club,10,1,https://rarible.com/collection/polygon/0x244fac5a20fb1904aae71736f8c913c43d45aeb3,,Polygon,0x244fac5a20fb1904aae71736f8c913c43d45aeb3,2023/1/27 1:52,1,,,,,,
158,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0x2cc5dd762f3a7f03f3d4ef0bd86a9e7f59de2942,,Polygon,0x2cc5dd762f3a7f03f3d4ef0bd86a9e7f59de2942,,1,,,,,,
159,Bored Ape yacht club,,,https://rarible.com/collection/polygon/0x2d07da5b08258ac72c23b222fa15604b082f811b,,Polygon,0x2d07da5b08258ac72c23b222fa15604b082f811b,,1,,,,,,
160,Boreed Ape Yacht Club Cybttopunks 21,,,https://rarible.com/collection/polygon/0x453cca46714e2862cc6f7ec9cab8573c23c0699b,,Polygon,0x453cca46714e2862cc6f7ec9cab8573c23c0699b,,1,,,,,,
161,Bored Ape Yacht Club Official,,,https://rarible.com/collection/polygon/0x627923461f9c7a53f0e58147eee6e829a44bf628,,Polygon,0x627923461f9c7a53f0e58147eee6e829a44bf628,,1,,,,,,
162,Bored Ape Yacht Club #8585 (PENDING),2,,https://rarible.com/collection/polygon/0x669756370f5a6be6a245852e56c8e1329a683ef8,,Polygon,0x669756370f5a6be6a245852e56c8e1329a683ef8,2024/3/19 5:06,1,,,,,,
163,Bored Originalss Ape Yacht Club,,,https://rarible.com/collection/polygon/0x6c3c992d109e5dfdcd1805fd5dbf49ca538a5cb9,,Polygon,0x6c3c992d109e5dfdcd1805fd5dbf49ca538a5cb9,,1,,,,,,
164,Bored Ape Yacht Club x Adidas Originals - LIMITED EDITION,,,https://rarible.com/collection/polygon/0x764a8295d85d980d1bc7a6e713c90e686ef4f427,,Polygon,0x764a8295d85d980d1bc7a6e713c90e686ef4f427,,1,,,,,,
165,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0x7cc9b04ec0887beeada7f25bad4d9686ee621bf5,,Polygon,0x7cc9b04ec0887beeada7f25bad4d9686ee621bf5,,1,,,,,,
166,Bored Ape Yacht Club,,,https://rarible.com/collection/polygon/0x7dcbfaa12f1f026228479caca1eb72ef6335a6f7,,Polygon,0x7dcbfaa12f1f026228479caca1eb72ef6335a6f7,,1,,,,,,
17,WORLD CUP BORED APE YACHT CLUB,5K,69,https://rarible.com/collection/polygon/0x0032b850c00dbc2c5dd065a531123dfa3ddcb167,,Polygon,0x0032b850c00dbc2c5dd065a531123dfa3ddcb167,2022/12/11 19:35,1,1,,,,,
19,Bored Goatee Ape Yacht Club,319,49,https://rarible.com/collection/polygon/0x7beb11a0bcfa89fe582b6a43e996dbff83d70028,,Polygon,0x7beb11a0bcfa89fe582b6a43e996dbff83d70028,2022/10/28 0:37,1,1,,,,,
21,Baby Ape Bored Yacht Club,192,33,https://rarible.com/collection/polygon/0xb53674d65811127359cd009df62e5a726b37e7ee,,Polygon,0xb53674d65811127359cd009df62e5a726b37e7ee,2022/5/12 21:37,1,,,,,,
23,Happy Doge Yacht Club,4.2K,1K,https://rarible.com/happydogeyachtclub,,Polygon,0xd2a640f95aee312c5c1e4a06b7310d3515f2d95d,2022/12/27 21:04,1,,,,,,
24,test 23456,20K,19,https://rarible.com/4567890-,,Polygon,0xd58d9b68a6d854cac30433db0df343e0a25e3f6b,2023/4/22 3:34,,,,,,,
25,Bored Ape Woody Yacht Club,490,82,https://rarible.com/collection/polygon/0xde55ebee4f715c60bde76fceecc03f1b81959fd6,,Polygon,0xde55ebee4f715c60bde76fceecc03f1b81959fd6,2023/3/2 1:33,1,1,,,,,
31,X-ray Bored Ape Yacht club,111,1,https://rarible.com/collection/polygon/0x2c3c60fa3b6aa987cea57c3d0242b1a41332e93b,,Polygon,0x2c3c60fa3b6aa987cea57c3d0242b1a41332e93b,2023/7/23 22:10,1,1,,,,,
32,Bored Ape American Club,52,11,https://rarible.com/boredapeamericanclub,,Polygon,0x2f59be04f2b33b3f95bd31a92d7c156ec3f5e0ee,2023/5/9 13:56,1,1,,,,,
